SessionId	ItemId	Time
35758	4033	0
35758	813	1
35758	4529	2
35758	1019	3
35758	4123	4
35758	1873	5
35758	6519	6
35758	514	7
35758	4033	8
35758	788	9
35759	813	0
35759	4529	1
35759	1019	2
35759	4123	3
35759	1873	4
35759	6519	5
35759	514	6
35759	4033	7
35759	788	8
35759	7200	9
35760	8654	0
35760	11524	1
35760	6935	2
35760	12614	3
35760	7091	4
35760	2213	5
35760	7113	6
35760	1380	7
35760	1502	8
35760	7113	9
35761	11524	0
35761	6935	1
35761	12614	2
35761	7091	3
35761	2213	4
35761	7113	5
35761	1380	6
35761	1502	7
35761	7113	8
35761	1893	9
35762	6935	0
35762	12614	1
35762	7091	2
35762	2213	3
35762	7113	4
35762	1380	5
35762	1502	6
35762	7113	7
35762	1893	8
35762	10201	9
35766	2796	0
35766	10911	1
35766	8720	2
35766	3486	3
35766	14383	4
35766	9905	5
35766	4232	6
35766	3904	7
35766	12291	8
35766	599	9
35767	10911	0
35767	8720	1
35767	3486	2
35767	14383	3
35767	9905	4
35767	4232	5
35767	3904	6
35767	12291	7
35767	599	8
35767	13409	9
35768	8720	0
35768	3486	1
35768	14383	2
35768	9905	3
35768	4232	4
35768	3904	5
35768	12291	6
35768	599	7
35768	13409	8
35768	9910	9
35769	3486	0
35769	14383	1
35769	9905	2
35769	4232	3
35769	3904	4
35769	12291	5
35769	599	6
35769	13409	7
35769	9910	8
35769	7704	9
35770	14383	0
35770	9905	1
35770	4232	2
35770	3904	3
35770	12291	4
35770	599	5
35770	13409	6
35770	9910	7
35770	7704	8
35770	6955	9
35775	599	0
35775	13409	1
35775	9910	2
35775	7704	3
35775	6955	4
35775	6591	5
35775	8596	6
35775	622	7
35775	15932	8
35775	7712	9
35778	7704	0
35778	6955	1
35778	6591	2
35778	8596	3
35778	622	4
35778	15932	5
35778	7712	6
35778	13520	7
35778	6660	8
35778	17469	9
35781	3044	0
35781	3770	1
35781	4308	2
35781	9137	3
35781	12812	4
35781	15165	5
35781	10138	6
35781	12504	7
35781	11312	8
35781	10138	9
35782	3770	0
35782	4308	1
35782	9137	2
35782	12812	3
35782	15165	4
35782	10138	5
35782	12504	6
35782	11312	7
35782	10138	8
35782	11025	9
35783	4308	0
35783	9137	1
35783	12812	2
35783	15165	3
35783	10138	4
35783	12504	5
35783	11312	6
35783	10138	7
35783	11025	8
35783	11568	9
35784	9137	0
35784	12812	1
35784	15165	2
35784	10138	3
35784	12504	4
35784	11312	5
35784	10138	6
35784	11025	7
35784	11568	8
35784	1742	9
35786	4468	0
35786	1725	1
35786	15053	2
35786	2809	3
35786	5093	4
35786	3135	5
35786	9203	6
35786	3348	7
35786	5287	8
35786	3678	9
35787	1725	0
35787	15053	1
35787	2809	2
35787	5093	3
35787	3135	4
35787	9203	5
35787	3348	6
35787	5287	7
35787	3678	8
35787	1717	9
35789	2809	0
35789	5093	1
35789	3135	2
35789	9203	3
35789	3348	4
35789	5287	5
35789	3678	6
35789	1717	7
35789	59	8
35789	5077	9
35791	3135	0
35791	9203	1
35791	3348	2
35791	5287	3
35791	3678	4
35791	1717	5
35791	59	6
35791	5077	7
35791	2264	8
35791	2585	9
35792	9203	0
35792	3348	1
35792	5287	2
35792	3678	3
35792	1717	4
35792	59	5
35792	5077	6
35792	2264	7
35792	2585	8
35792	2508	9
35793	3348	0
35793	5287	1
35793	3678	2
35793	1717	3
35793	59	4
35793	5077	5
35793	2264	6
35793	2585	7
35793	2508	8
35793	5280	9
35795	3678	0
35795	1717	1
35795	59	2
35795	5077	3
35795	2264	4
35795	2585	5
35795	2508	6
35795	5280	7
35795	2810	8
35795	10096	9
35796	1717	0
35796	59	1
35796	5077	2
35796	2264	3
35796	2585	4
35796	2508	5
35796	5280	6
35796	2810	7
35796	10096	8
35796	5099	9
35798	5077	0
35798	2264	1
35798	2585	2
35798	2508	3
35798	5280	4
35798	2810	5
35798	10096	6
35798	5099	7
35798	5102	8
35798	4321	9
35799	2264	0
35799	2585	1
35799	2508	2
35799	5280	3
35799	2810	4
35799	10096	5
35799	5099	6
35799	5102	7
35799	4321	8
35799	2455	9
35801	2508	0
35801	5280	1
35801	2810	2
35801	10096	3
35801	5099	4
35801	5102	5
35801	4321	6
35801	2455	7
35801	11788	8
35801	2465	9
35802	5280	0
35802	2810	1
35802	10096	2
35802	5099	3
35802	5102	4
35802	4321	5
35802	2455	6
35802	11788	7
35802	2465	8
35802	3608	9
35803	2810	0
35803	10096	1
35803	5099	2
35803	5102	3
35803	4321	4
35803	2455	5
35803	11788	6
35803	2465	7
35803	3608	8
35803	2557	9
35804	1700	0
35804	115	1
35804	4283	2
35804	4122	3
35804	3575	4
35804	1681	5
35804	8582	6
35804	643	7
35804	4908	8
35804	1685	9
35805	115	0
35805	4283	1
35805	4122	2
35805	3575	3
35805	1681	4
35805	8582	5
35805	643	6
35805	4908	7
35805	1685	8
35805	7877	9
35806	4283	0
35806	4122	1
35806	3575	2
35806	1681	3
35806	8582	4
35806	643	5
35806	4908	6
35806	1685	7
35806	7877	8
35806	6094	9
35807	4122	0
35807	3575	1
35807	1681	2
35807	8582	3
35807	643	4
35807	4908	5
35807	1685	6
35807	7877	7
35807	6094	8
35807	1695	9
35808	3575	0
35808	1681	1
35808	8582	2
35808	643	3
35808	4908	4
35808	1685	5
35808	7877	6
35808	6094	7
35808	1695	8
35808	2839	9
35810	647	0
35810	87	1
35810	109	2
35810	640	3
35810	640	4
35810	12463	5
35810	6440	6
35810	3094	7
35810	1624	8
35810	522	9
35811	87	0
35811	109	1
35811	640	2
35811	640	3
35811	12463	4
35811	6440	5
35811	3094	6
35811	1624	7
35811	522	8
35811	2993	9
35812	109	0
35812	640	1
35812	640	2
35812	12463	3
35812	6440	4
35812	3094	5
35812	1624	6
35812	522	7
35812	2993	8
35812	398	9
35813	640	0
35813	640	1
35813	12463	2
35813	6440	3
35813	3094	4
35813	1624	5
35813	522	6
35813	2993	7
35813	398	8
35813	3028	9
35815	12463	0
35815	6440	1
35815	3094	2
35815	1624	3
35815	522	4
35815	2993	5
35815	398	6
35815	3028	7
35815	3094	8
35815	1842	9
35816	6440	0
35816	3094	1
35816	1624	2
35816	522	3
35816	2993	4
35816	398	5
35816	3028	6
35816	3094	7
35816	1842	8
35816	4284	9
35817	3094	0
35817	1624	1
35817	522	2
35817	2993	3
35817	398	4
35817	3028	5
35817	3094	6
35817	1842	7
35817	4284	8
35817	1682	9
35818	1624	0
35818	522	1
35818	2993	2
35818	398	3
35818	3028	4
35818	3094	5
35818	1842	6
35818	4284	7
35818	1682	8
35818	1630	9
35819	522	0
35819	2993	1
35819	398	2
35819	3028	3
35819	3094	4
35819	1842	5
35819	4284	6
35819	1682	7
35819	1630	8
35819	13035	9
35821	398	0
35821	3028	1
35821	3094	2
35821	1842	3
35821	4284	4
35821	1682	5
35821	1630	6
35821	13035	7
35821	8494	8
35821	6943	9
35822	3028	0
35822	3094	1
35822	1842	2
35822	4284	3
35822	1682	4
35822	1630	5
35822	13035	6
35822	8494	7
35822	6943	8
35822	5810	9
35823	3094	0
35823	1842	1
35823	4284	2
35823	1682	3
35823	1630	4
35823	13035	5
35823	8494	6
35823	6943	7
35823	5810	8
35823	7686	9
35824	1842	0
35824	4284	1
35824	1682	2
35824	1630	3
35824	13035	4
35824	8494	5
35824	6943	6
35824	5810	7
35824	7686	8
35824	6351	9
35826	1682	0
35826	1630	1
35826	13035	2
35826	8494	3
35826	6943	4
35826	5810	5
35826	7686	6
35826	6351	7
35826	7206	8
35826	4744	9
35827	1630	0
35827	13035	1
35827	8494	2
35827	6943	3
35827	5810	4
35827	7686	5
35827	6351	6
35827	7206	7
35827	4744	8
35827	8946	9
35828	13035	0
35828	8494	1
35828	6943	2
35828	5810	3
35828	7686	4
35828	6351	5
35828	7206	6
35828	4744	7
35828	8946	8
35828	1830	9
35830	11472	0
35830	8607	1
35830	1354	2
35830	13805	3
35830	17473	4
35830	9868	5
35830	7751	6
35830	12570	7
35830	9242	8
35830	1460	9
35831	8607	0
35831	1354	1
35831	13805	2
35831	17473	3
35831	9868	4
35831	7751	5
35831	12570	6
35831	9242	7
35831	1460	8
35831	11482	9
35832	1354	0
35832	13805	1
35832	17473	2
35832	9868	3
35832	7751	4
35832	12570	5
35832	9242	6
35832	1460	7
35832	11482	8
35832	8609	9
35833	13805	0
35833	17473	1
35833	9868	2
35833	7751	3
35833	12570	4
35833	9242	5
35833	1460	6
35833	11482	7
35833	8609	8
35833	5748	9
35834	17473	0
35834	9868	1
35834	7751	2
35834	12570	3
35834	9242	4
35834	1460	5
35834	11482	6
35834	8609	7
35834	5748	8
35834	3755	9
35835	9868	0
35835	7751	1
35835	12570	2
35835	9242	3
35835	1460	4
35835	11482	5
35835	8609	6
35835	5748	7
35835	3755	8
35835	13785	9
35836	7751	0
35836	12570	1
35836	9242	2
35836	1460	3
35836	11482	4
35836	8609	5
35836	5748	6
35836	3755	7
35836	13785	8
35836	1527	9
35837	12570	0
35837	9242	1
35837	1460	2
35837	11482	3
35837	8609	4
35837	5748	5
35837	3755	6
35837	13785	7
35837	1527	8
35837	14379	9
35838	9242	0
35838	1460	1
35838	11482	2
35838	8609	3
35838	5748	4
35838	3755	5
35838	13785	6
35838	1527	7
35838	14379	8
35838	3747	9
35839	1460	0
35839	11482	1
35839	8609	2
35839	5748	3
35839	3755	4
35839	13785	5
35839	1527	6
35839	14379	7
35839	3747	8
35839	5125	9
35840	11482	0
35840	8609	1
35840	5748	2
35840	3755	3
35840	13785	4
35840	1527	5
35840	14379	6
35840	3747	7
35840	5125	8
35840	4407	9
35841	8609	0
35841	5748	1
35841	3755	2
35841	13785	3
35841	1527	4
35841	14379	5
35841	3747	6
35841	5125	7
35841	4407	8
35841	13621	9
35845	1527	0
35845	14379	1
35845	3747	2
35845	5125	3
35845	4407	4
35845	13621	5
35845	8608	6
35845	7371	7
35845	1396	8
35845	2102	9
35846	14379	0
35846	3747	1
35846	5125	2
35846	4407	3
35846	13621	4
35846	8608	5
35846	7371	6
35846	1396	7
35846	2102	8
35846	12986	9
35849	4407	0
35849	13621	1
35849	8608	2
35849	7371	3
35849	1396	4
35849	2102	5
35849	12986	6
35849	8685	7
35849	81	8
35849	14041	9
35850	13621	0
35850	8608	1
35850	7371	2
35850	1396	3
35850	2102	4
35850	12986	5
35850	8685	6
35850	81	7
35850	14041	8
35850	16884	9
35852	4919	0
35852	6708	1
35852	4598	2
35852	6199	3
35852	14285	4
35852	17474	5
35852	3024	6
35852	13551	7
35852	1884	8
35852	4605	9
35855	6199	0
35855	14285	1
35855	17474	2
35855	3024	3
35855	13551	4
35855	1884	5
35855	4605	6
35855	3949	7
35855	13584	8
35855	7460	9
35856	14285	0
35856	17474	1
35856	3024	2
35856	13551	3
35856	1884	4
35856	4605	5
35856	3949	6
35856	13584	7
35856	7460	8
35856	105	9
35857	17474	0
35857	3024	1
35857	13551	2
35857	1884	3
35857	4605	4
35857	3949	5
35857	13584	6
35857	7460	7
35857	105	8
35857	7460	9
35858	3024	0
35858	13551	1
35858	1884	2
35858	4605	3
35858	3949	4
35858	13584	5
35858	7460	6
35858	105	7
35858	7460	8
35858	15517	9
35859	11766	0
35859	16573	1
35859	8113	2
35859	8553	3
35859	9279	4
35859	9231	5
35859	10755	6
35859	5917	7
35859	11866	8
35859	9230	9
35861	8113	0
35861	8553	1
35861	9279	2
35861	9231	3
35861	10755	4
35861	5917	5
35861	11866	6
35861	9230	7
35861	8970	8
35861	17475	9
35864	9231	0
35864	10755	1
35864	5917	2
35864	11866	3
35864	9230	4
35864	8970	5
35864	17475	6
35864	13766	7
35864	17476	8
35864	8168	9
35866	5917	0
35866	11866	1
35866	9230	2
35866	8970	3
35866	17475	4
35866	13766	5
35866	17476	6
35866	8168	7
35866	334	8
35866	12517	9
35868	9230	0
35868	8970	1
35868	17475	2
35868	13766	3
35868	17476	4
35868	8168	5
35868	334	6
35868	12517	7
35868	7969	8
35868	11442	9
35869	8970	0
35869	17475	1
35869	13766	2
35869	17476	3
35869	8168	4
35869	334	5
35869	12517	6
35869	7969	7
35869	11442	8
35869	7936	9
35870	17475	0
35870	13766	1
35870	17476	2
35870	8168	3
35870	334	4
35870	12517	5
35870	7969	6
35870	11442	7
35870	7936	8
35870	4776	9
35871	13766	0
35871	17476	1
35871	8168	2
35871	334	3
35871	12517	4
35871	7969	5
35871	11442	6
35871	7936	7
35871	4776	8
35871	10610	9
35872	17476	0
35872	8168	1
35872	334	2
35872	12517	3
35872	7969	4
35872	11442	5
35872	7936	6
35872	4776	7
35872	10610	8
35872	13879	9
35873	8168	0
35873	334	1
35873	12517	2
35873	7969	3
35873	11442	4
35873	7936	5
35873	4776	6
35873	10610	7
35873	13879	8
35873	675	9
35874	334	0
35874	12517	1
35874	7969	2
35874	11442	3
35874	7936	4
35874	4776	5
35874	10610	6
35874	13879	7
35874	675	8
35874	15391	9
35875	12517	0
35875	7969	1
35875	11442	2
35875	7936	3
35875	4776	4
35875	10610	5
35875	13879	6
35875	675	7
35875	15391	8
35875	7823	9
35876	7969	0
35876	11442	1
35876	7936	2
35876	4776	3
35876	10610	4
35876	13879	5
35876	675	6
35876	15391	7
35876	7823	8
35876	4390	9
35878	7936	0
35878	4776	1
35878	10610	2
35878	13879	3
35878	675	4
35878	15391	5
35878	7823	6
35878	4390	7
35878	8554	8
35878	5133	9
35879	4776	0
35879	10610	1
35879	13879	2
35879	675	3
35879	15391	4
35879	7823	5
35879	4390	6
35879	8554	7
35879	5133	8
35879	9003	9
35880	10610	0
35880	13879	1
35880	675	2
35880	15391	3
35880	7823	4
35880	4390	5
35880	8554	6
35880	5133	7
35880	9003	8
35880	12074	9
35881	13879	0
35881	675	1
35881	15391	2
35881	7823	3
35881	4390	4
35881	8554	5
35881	5133	6
35881	9003	7
35881	12074	8
35881	8105	9
35882	675	0
35882	15391	1
35882	7823	2
35882	4390	3
35882	8554	4
35882	5133	5
35882	9003	6
35882	12074	7
35882	8105	8
35882	8550	9
35883	7478	0
35883	6033	1
35883	10183	2
35883	2093	3
35883	3796	4
35883	1054	5
35883	16524	6
35883	1735	7
35883	1326	8
35883	230	9
35884	6033	0
35884	10183	1
35884	2093	2
35884	3796	3
35884	1054	4
35884	16524	5
35884	1735	6
35884	1326	7
35884	230	8
35884	2218	9
35887	3796	0
35887	1054	1
35887	16524	2
35887	1735	3
35887	1326	4
35887	230	5
35887	2218	6
35887	9035	7
35887	10487	8
35887	175	9
35888	1054	0
35888	16524	1
35888	1735	2
35888	1326	3
35888	230	4
35888	2218	5
35888	9035	6
35888	10487	7
35888	175	8
35888	1042	9
35889	16524	0
35889	1735	1
35889	1326	2
35889	230	3
35889	2218	4
35889	9035	5
35889	10487	6
35889	175	7
35889	1042	8
35889	194	9
35890	1735	0
35890	1326	1
35890	230	2
35890	2218	3
35890	9035	4
35890	10487	5
35890	175	6
35890	1042	7
35890	194	8
35890	7610	9
35893	2218	0
35893	9035	1
35893	10487	2
35893	175	3
35893	1042	4
35893	194	5
35893	7610	6
35893	10189	7
35893	10251	8
35893	223	9
35894	9035	0
35894	10487	1
35894	175	2
35894	1042	3
35894	194	4
35894	7610	5
35894	10189	6
35894	10251	7
35894	223	8
35894	2174	9
35896	175	0
35896	1042	1
35896	194	2
35896	7610	3
35896	10189	4
35896	10251	5
35896	223	6
35896	2174	7
35896	17477	8
35896	12101	9
35898	8657	0
35898	3900	1
35898	3888	2
35898	564	3
35898	7737	4
35898	12154	5
35898	5727	6
35898	3769	7
35898	7710	8
35898	16716	9
35899	3900	0
35899	3888	1
35899	564	2
35899	7737	3
35899	12154	4
35899	5727	5
35899	3769	6
35899	7710	7
35899	16716	8
35899	13932	9
35900	3888	0
35900	564	1
35900	7737	2
35900	12154	3
35900	5727	4
35900	3769	5
35900	7710	6
35900	16716	7
35900	13932	8
35900	10913	9
35901	564	0
35901	7737	1
35901	12154	2
35901	5727	3
35901	3769	4
35901	7710	5
35901	16716	6
35901	13932	7
35901	10913	8
35901	8786	9
35904	5727	0
35904	3769	1
35904	7710	2
35904	16716	3
35904	13932	4
35904	10913	5
35904	8786	6
35904	7739	7
35904	17478	8
35904	17479	9
35905	3769	0
35905	7710	1
35905	16716	2
35905	13932	3
35905	10913	4
35905	8786	5
35905	7739	6
35905	17478	7
35905	17479	8
35905	10908	9
35906	8011	0
35906	1933	1
35906	2819	2
35906	3294	3
35906	8677	4
35906	14838	5
35906	17317	6
35906	8478	7
35906	4001	8
35906	5980	9
35907	1933	0
35907	2819	1
35907	3294	2
35907	8677	3
35907	14838	4
35907	17317	5
35907	8478	6
35907	4001	7
35907	5980	8
35907	17480	9
35908	2819	0
35908	3294	1
35908	8677	2
35908	14838	3
35908	17317	4
35908	8478	5
35908	4001	6
35908	5980	7
35908	17480	8
35908	15644	9
35910	8677	0
35910	14838	1
35910	17317	2
35910	8478	3
35910	4001	4
35910	5980	5
35910	17480	6
35910	15644	7
35910	8250	8
35910	2218	9
35912	17317	0
35912	8478	1
35912	4001	2
35912	5980	3
35912	17480	4
35912	15644	5
35912	8250	6
35912	2218	7
35912	211	8
35912	12286	9
35913	964	0
35913	489	1
35913	6144	2
35913	2285	3
35913	8112	4
35913	11292	5
35913	1533	6
35913	3450	7
35913	8595	8
35913	16641	9
35914	489	0
35914	6144	1
35914	2285	2
35914	8112	3
35914	11292	4
35914	1533	5
35914	3450	6
35914	8595	7
35914	16641	8
35914	12400	9
35915	6144	0
35915	2285	1
35915	8112	2
35915	11292	3
35915	1533	4
35915	3450	5
35915	8595	6
35915	16641	7
35915	12400	8
35915	12400	9
35917	8112	0
35917	11292	1
35917	1533	2
35917	3450	3
35917	8595	4
35917	16641	5
35917	12400	6
35917	12400	7
35917	7984	8
35917	8177	9
35918	11292	0
35918	1533	1
35918	3450	2
35918	8595	3
35918	16641	4
35918	12400	5
35918	12400	6
35918	7984	7
35918	8177	8
35918	5603	9
35922	16641	0
35922	12400	1
35922	12400	2
35922	7984	3
35922	8177	4
35922	5603	5
35922	5985	6
35922	11335	7
35922	4681	8
35922	3329	9
35923	12400	0
35923	12400	1
35923	7984	2
35923	8177	3
35923	5603	4
35923	5985	5
35923	11335	6
35923	4681	7
35923	3329	8
35923	7389	9
35924	12400	0
35924	7984	1
35924	8177	2
35924	5603	3
35924	5985	4
35924	11335	5
35924	4681	6
35924	3329	7
35924	7389	8
35924	17481	9
35926	8177	0
35926	5603	1
35926	5985	2
35926	11335	3
35926	4681	4
35926	3329	5
35926	7389	6
35926	17481	7
35926	489	8
35926	4558	9
35928	5985	0
35928	11335	1
35928	4681	2
35928	3329	3
35928	7389	4
35928	17481	5
35928	489	6
35928	4558	7
35928	4672	8
35928	11414	9
35933	17481	0
35933	489	1
35933	4558	2
35933	4672	3
35933	11414	4
35933	4730	5
35933	13770	6
35933	8631	7
35933	7389	8
35933	974	9
35935	4558	0
35935	4672	1
35935	11414	2
35935	4730	3
35935	13770	4
35935	8631	5
35935	7389	6
35935	974	7
35935	4676	8
35935	12684	9
35936	4672	0
35936	11414	1
35936	4730	2
35936	13770	3
35936	8631	4
35936	7389	5
35936	974	6
35936	4676	7
35936	12684	8
35936	15262	9
35937	11414	0
35937	4730	1
35937	13770	2
35937	8631	3
35937	7389	4
35937	974	5
35937	4676	6
35937	12684	7
35937	15262	8
35937	11631	9
35940	8631	0
35940	7389	1
35940	974	2
35940	4676	3
35940	12684	4
35940	15262	5
35940	11631	6
35940	3312	7
35940	17481	8
35940	11321	9
35941	7389	0
35941	974	1
35941	4676	2
35941	12684	3
35941	15262	4
35941	11631	5
35941	3312	6
35941	17481	7
35941	11321	8
35941	5600	9
35942	974	0
35942	4676	1
35942	12684	2
35942	15262	3
35942	11631	4
35942	3312	5
35942	17481	6
35942	11321	7
35942	5600	8
35942	8884	9
35943	4676	0
35943	12684	1
35943	15262	2
35943	11631	3
35943	3312	4
35943	17481	5
35943	11321	6
35943	5600	7
35943	8884	8
35943	382	9
35945	7626	0
35945	14468	1
35945	6830	2
35945	3933	3
35945	16378	4
35945	17485	5
35945	10157	6
35945	293	7
35945	8100	8
35945	2438	9
35947	6830	0
35947	3933	1
35947	16378	2
35947	17485	3
35947	10157	4
35947	293	5
35947	8100	6
35947	2438	7
35947	295	8
35947	15622	9
35948	3933	0
35948	16378	1
35948	17485	2
35948	10157	3
35948	293	4
35948	8100	5
35948	2438	6
35948	295	7
35948	15622	8
35948	7273	9
35951	10157	0
35951	293	1
35951	8100	2
35951	2438	3
35951	295	4
35951	15622	5
35951	7273	6
35951	12728	7
35951	17486	8
35951	16566	9
35952	293	0
35952	8100	1
35952	2438	2
35952	295	3
35952	15622	4
35952	7273	5
35952	12728	6
35952	17486	7
35952	16566	8
35952	5344	9
35953	8100	0
35953	2438	1
35953	295	2
35953	15622	3
35953	7273	4
35953	12728	5
35953	17486	6
35953	16566	7
35953	5344	8
35953	16555	9
35955	295	0
35955	15622	1
35955	7273	2
35955	12728	3
35955	17486	4
35955	16566	5
35955	5344	6
35955	16555	7
35955	17487	8
35955	17488	9
35956	15622	0
35956	7273	1
35956	12728	2
35956	17486	3
35956	16566	4
35956	5344	5
35956	16555	6
35956	17487	7
35956	17488	8
35956	3170	9
35957	7273	0
35957	12728	1
35957	17486	2
35957	16566	3
35957	5344	4
35957	16555	5
35957	17487	6
35957	17488	7
35957	3170	8
35957	2332	9
35960	16566	0
35960	5344	1
35960	16555	2
35960	17487	3
35960	17488	4
35960	3170	5
35960	2332	6
35960	6404	7
35960	12748	8
35960	1966	9
35961	5344	0
35961	16555	1
35961	17487	2
35961	17488	3
35961	3170	4
35961	2332	5
35961	6404	6
35961	12748	7
35961	1966	8
35961	17489	9
35962	16555	0
35962	17487	1
35962	17488	2
35962	3170	3
35962	2332	4
35962	6404	5
35962	12748	6
35962	1966	7
35962	17489	8
35962	3176	9
35964	1295	0
35964	3568	1
35964	2911	2
35964	4177	3
35964	325	4
35964	12381	5
35964	102	6
35964	369	7
35964	14568	8
35964	6339	9
35965	3568	0
35965	2911	1
35965	4177	2
35965	325	3
35965	12381	4
35965	102	5
35965	369	6
35965	14568	7
35965	6339	8
35965	7447	9
35966	2911	0
35966	4177	1
35966	325	2
35966	12381	3
35966	102	4
35966	369	5
35966	14568	6
35966	6339	7
35966	7447	8
35966	3929	9
35967	4177	0
35967	325	1
35967	12381	2
35967	102	3
35967	369	4
35967	14568	5
35967	6339	6
35967	7447	7
35967	3929	8
35967	9464	9
35968	325	0
35968	12381	1
35968	102	2
35968	369	3
35968	14568	4
35968	6339	5
35968	7447	6
35968	3929	7
35968	9464	8
35968	17490	9
35970	102	0
35970	369	1
35970	14568	2
35970	6339	3
35970	7447	4
35970	3929	5
35970	9464	6
35970	17490	7
35970	17145	8
35970	7275	9
35971	369	0
35971	14568	1
35971	6339	2
35971	7447	3
35971	3929	4
35971	9464	5
35971	17490	6
35971	17145	7
35971	7275	8
35971	5341	9
35973	6339	0
35973	7447	1
35973	3929	2
35973	9464	3
35973	17490	4
35973	17145	5
35973	7275	6
35973	5341	7
35973	13694	8
35973	3571	9
35974	7447	0
35974	3929	1
35974	9464	2
35974	17490	3
35974	17145	4
35974	7275	5
35974	5341	6
35974	13694	7
35974	3571	8
35974	378	9
35975	3929	0
35975	9464	1
35975	17490	2
35975	17145	3
35975	7275	4
35975	5341	5
35975	13694	6
35975	3571	7
35975	378	8
35975	9833	9
35976	9464	0
35976	17490	1
35976	17145	2
35976	7275	3
35976	5341	4
35976	13694	5
35976	3571	6
35976	378	7
35976	9833	8
35976	4501	9
35977	17490	0
35977	17145	1
35977	7275	2
35977	5341	3
35977	13694	4
35977	3571	5
35977	378	6
35977	9833	7
35977	4501	8
35977	6474	9
35978	17145	0
35978	7275	1
35978	5341	2
35978	13694	3
35978	3571	4
35978	378	5
35978	9833	6
35978	4501	7
35978	6474	8
35978	4353	9
35979	7275	0
35979	5341	1
35979	13694	2
35979	3571	3
35979	378	4
35979	9833	5
35979	4501	6
35979	6474	7
35979	4353	8
35979	12448	9
35981	13694	0
35981	3571	1
35981	378	2
35981	9833	3
35981	4501	4
35981	6474	5
35981	4353	6
35981	12448	7
35981	2475	8
35981	2301	9
35982	3571	0
35982	378	1
35982	9833	2
35982	4501	3
35982	6474	4
35982	4353	5
35982	12448	6
35982	2475	7
35982	2301	8
35982	353	9
35984	9833	0
35984	4501	1
35984	6474	2
35984	4353	3
35984	12448	4
35984	2475	5
35984	2301	6
35984	353	7
35984	3573	8
35984	10594	9
35986	6474	0
35986	4353	1
35986	12448	2
35986	2475	3
35986	2301	4
35986	353	5
35986	3573	6
35986	10594	7
35986	4775	8
35986	4867	9
35987	4353	0
35987	12448	1
35987	2475	2
35987	2301	3
35987	353	4
35987	3573	5
35987	10594	6
35987	4775	7
35987	4867	8
35987	14534	9
35988	12448	0
35988	2475	1
35988	2301	2
35988	353	3
35988	3573	4
35988	10594	5
35988	4775	6
35988	4867	7
35988	14534	8
35988	13168	9
35990	2301	0
35990	353	1
35990	3573	2
35990	10594	3
35990	4775	4
35990	4867	5
35990	14534	6
35990	13168	7
35990	15436	8
35990	2640	9
35991	353	0
35991	3573	1
35991	10594	2
35991	4775	3
35991	4867	4
35991	14534	5
35991	13168	6
35991	15436	7
35991	2640	8
35991	17491	9
35992	3573	0
35992	10594	1
35992	4775	2
35992	4867	3
35992	14534	4
35992	13168	5
35992	15436	6
35992	2640	7
35992	17491	8
35992	5718	9
35993	10594	0
35993	4775	1
35993	4867	2
35993	14534	3
35993	13168	4
35993	15436	5
35993	2640	6
35993	17491	7
35993	5718	8
35993	15025	9
35994	5991	0
35994	4331	1
35994	2278	2
35994	293	3
35994	10396	4
35994	14435	5
35994	11908	6
35994	9259	7
35994	926	8
35994	11413	9
35995	4331	0
35995	2278	1
35995	293	2
35995	10396	3
35995	14435	4
35995	11908	5
35995	9259	6
35995	926	7
35995	11413	8
35995	8108	9
35996	2278	0
35996	293	1
35996	10396	2
35996	14435	3
35996	11908	4
35996	9259	5
35996	926	6
35996	11413	7
35996	8108	8
35996	4104	9
35997	293	0
35997	10396	1
35997	14435	2
35997	11908	3
35997	9259	4
35997	926	5
35997	11413	6
35997	8108	7
35997	4104	8
35997	14478	9
35998	10396	0
35998	14435	1
35998	11908	2
35998	9259	3
35998	926	4
35998	11413	5
35998	8108	6
35998	4104	7
35998	14478	8
35998	4556	9
36000	11908	0
36000	9259	1
36000	926	2
36000	11413	3
36000	8108	4
36000	4104	5
36000	14478	6
36000	4556	7
36000	2706	8
36000	6087	9
36001	9259	0
36001	926	1
36001	11413	2
36001	8108	3
36001	4104	4
36001	14478	5
36001	4556	6
36001	2706	7
36001	6087	8
36001	5850	9
36002	12784	0
36002	6031	1
36002	4023	2
36002	173	3
36002	7477	4
36002	14865	5
36002	1802	6
36002	1410	7
36002	149	8
36002	14927	9
36003	6031	0
36003	4023	1
36003	173	2
36003	7477	3
36003	14865	4
36003	1802	5
36003	1410	6
36003	149	7
36003	14927	8
36003	1114	9
36004	4023	0
36004	173	1
36004	7477	2
36004	14865	3
36004	1802	4
36004	1410	5
36004	149	6
36004	14927	7
36004	1114	8
36004	17492	9
36005	173	0
36005	7477	1
36005	14865	2
36005	1802	3
36005	1410	4
36005	149	5
36005	14927	6
36005	1114	7
36005	17492	8
36005	2528	9
36006	7477	0
36006	14865	1
36006	1802	2
36006	1410	3
36006	149	4
36006	14927	5
36006	1114	6
36006	17492	7
36006	2528	8
36006	17493	9
36008	1802	0
36008	1410	1
36008	149	2
36008	14927	3
36008	1114	4
36008	17492	5
36008	2528	6
36008	17493	7
36008	4023	8
36008	3252	9
36009	1410	0
36009	149	1
36009	14927	2
36009	1114	3
36009	17492	4
36009	2528	5
36009	17493	6
36009	4023	7
36009	3252	8
36009	17494	9
36010	149	0
